funding_rounds,total_funding,team_size,tech_stack_size,patents,burned_rate,revenue_growth,market_size,competitors,social_media_score,pivot_count,regulatory_score,client_retention,status
4.463382070182592,-2365509.3054393907,23,-3.5998740760686005,-1.4417026266459607,-2.0933599564223675,1.5557823887516573,1554411.185988744,-4.378446747415492,1.2739291375854527,0,91.61983624293455,83.15427472400353,1
-0.17880384677304784,538926.9868586664,20,0.08410769670630036,1.766033716085865,2.411568811287057,0.5488887219672454,-1490394.011696294,-0.6410825389908773,2.0884228862023426,2,27.626671248185765,95.73474735141627,0
-1.700883398320002,-2292890.9753189073,21,1.5260050703969295,0.28234020353043354,-0.4754097425009065,-0.46326235320538456,-1130674.0731366891,-1.3087768593044213,-0.8399679505417522,1,52.595326203981685,,0
4.509849871550835,-2417409.041403854,5,-0.16518028930759465,0.3702456039952806,2.027022311605456,,-1264061.795562545,0.18638515748571005,-0.8722816595694673,0,34.56907541661762,87.90427291227485,2
2.4183358257031573,-3109819.1522768997,5,0.11548656020441748,0.19083443635215458,-0.8138904711809769,-1.4100241985376776,565584.0351571449,-0.3692423438802852,-0.39754468307293034,4,11.727669412210862,78.03276516506739,2
-0.23679690606591808,-1143047.2123330445,12,0.6331603779104449,2.4629228034186617,-1.3949276755870172,2.320080046076086,241843.7365419268,-1.9716290792804871,1.2582777203372706,3,94.37758648939713,45.41403651761474,0
-1.0417499049040015,3859305.908763923,19,-5.128926791146167,0.2271190489378122,-0.7550122793169579,1.4221174280929032,1241770.838310629,2.595631613547687,0.9762507825722376,1,51.436253511848264,81.7173245687173,0
3.4699035312884363,-672643.1434520654,-14,0.196751769881371,0.548519785973961,0.39142129162280115,1.127509468553093,-185511.30161525798,1.1905382188559006,-1.5744119102414968,3,30.179082541514536,,1
-4.283481101269368,3324810.786948543,-22,5.874357341450382,0.5191291214020208,0.4285220509033405,1.377445181016515,267371.27826227824,1.0187131563493996,-3.235530077619938,0,56.919808518004565,75.74823886394195,1
0.4760381833745926,-5236654.243706522,-29,1.6378412494217371,1.5714947952715652,-3.496865020676186,-0.31455681011114467,-739722.6210091894,-0.5528060739418459,2.170571406759517,1,92.96430077842193,71.28850914942784,2
-0.03488890406578793,1012505.60492181,15,-2.5305079199541787,0.6424263965141482,-0.4733176556585893,,1043177.5009146493,0.7736189312893957,1.4927314825272076,2,96.37717108976872,89.06452521462629,0
-1.6670778332834806,-4010508.1547486973,41,-0.6120245072556019,1.038688494351779,-0.6558071209751353,,-953248.4609841511,-0.5041047763574162,1.041821072433602,4,28.168510874465092,,0
1.2346523555771904,2279219.2137170616,9,-2.097492264131513,-1.0867305626376158,1.503896018373415,-1.1214488045573967,1606460.5533130856,-2.4597179495875645,5.182519684046842,1,98.75478470075296,81.48801418483606,0
-0.7938113958019563,-3485236.5338671147,0,-0.5066756384787978,1.6063155356144214,-2.7192475995209024,0.723615267401828,-1203880.6613864482,-0.9552200937789516,2.7244208713843294,3,84.39349767010007,63.79263429850981,0
-0.08755971215692793,4872789.512381551,-6,3.433252349179663,-0.5970175408133733,4.677198095373279,3.1818052794965563,-1575647.93707196,-2.3142657736992236,-0.10664140085477514,0,44.66007877519896,48.048160917760974,0
-1.6408996761618106,-1089092.123320301,12,6.625817682422346,3.531634773801045,-0.8483957220057741,1.704720338225314,2478817.5267377007,-6.381874462529863,2.007708088511883,3,50.92246752866371,94.31796818418485,0
-5.482313916413782,-1798837.4167783023,37,0.8817644916464418,-1.0067673437535047,-2.99065966284984,-0.01674555618637119,-573787.8862684815,-2.274166229012886,-1.5920568603916663,4,87.8978506623595,43.61162598093358,0
0.5304194692304185,980892.4087925385,-11,1.6986392477090502,1.0536137888225667,0.9485774813540419,,185365.3879120174,0.9055054415925071,-0.2483435590388382,0,1.099434125791121,84.2133984257614,1
-2.2855743671128974,357380.1538336163,22,0.5932278116775831,1.8829972070355998,1.8444943415248765,,-2014343.8134551523,-0.16051644385044928,2.0028648037853833,0,56.48569860458446,75.4399549790422,0
-0.613793745546718,-2096958.86289411,2,2.1641267498236028,0.06454058709442012,-1.54821804160233,0.8177762362211286,-145250.79571993893,-2.6615442158457787,-0.0968128049250061,0,74.9013961423727,72.44012294690495,0
1.4703923674044796,3331922.400035486,5,0.9462836269966128,0.5716618546305656,1.0572744653200163,,4573470.068920386,-0.38935458466170303,0.46718619377105497,3,0.43609083510697255,57.753919084902044,0
0.2500400534569158,-749293.5137189049,-4,2.112040996844983,1.1540639625468119,1.7242437267542623,2.0176913187165644,-3152169.7729938272,0.13443451757623026,-0.9600174478276522,0,75.89819463338307,,0
0.5837910098981112,2047672.9504146886,-13,2.1278682646894156,1.146580359639517,1.2891617779377935,,9011.219130419468,0.44865605277843135,-0.8981042196190399,4,67.97108609051587,,1
-3.501174342532876,-684464.7748256021,19,3.2161955202204804,0.31959357117771237,-0.9538975814746737,1.148867747820887,-783129.0160154795,-1.0074985640434198,-3.4500649893428452,1,86.8153459224145,42.74984239862181,0
0.8066392926392401,557029.613589219,-13,2.425830452801068,-1.0669670490613008,3.6990067909857918,-0.09148408754901327,-3127233.1198060373,0.14564241229700792,-0.4049324332351345,4,74.77434517511664,54.969723925550504,1
0.6430032174553515,3178128.801569026,-11,5.892645140716464,-0.6102894647346429,2.8685791671786354,1.0018929045916958,1408029.835226171,-1.4951285624066533,-3.8419842099656956,3,2.178159450528072,,1
-2.5797951507605865,-776927.256647486,28,1.2864636119873518,0.27286712242428535,0.016544782592857632,0.10774305656888095,-1070169.3794337194,-1.0093478495024006,-1.2785542668784529,1,8.567622281939425,,0
1.577513527533791,359079.1950874679,16,3.272395287820207,2.7985286344343803,2.5325085923190915,-0.08477465671057027,1373588.0570128388,-1.7037659938127085,0.3926474818602743,1,35.97385672850309,36.155708864101186,0
-0.9212925344170223,2199726.162478976,9,2.0977478639524487,3.6794490924545915,-1.0868344173148274,2.764224314527578,3392943.4253334664,-2.5019488355214206,1.991398791872194,2,68.797878296005,55.30961135747112,0
0.33009565381580375,-812134.1916041222,18,3.0200990937491525,-0.3617995171911903,0.2537549137619497,-0.7024427319657185,1415838.3578916367,-1.790736917141694,-3.178977045037649,0,42.47669650651271,98.3621953055102,0
-1.941863356767887,10655537.083540078,50,-12.519311784915665,-2.3103413022952757,1.162032565045628,,1802934.2425348193,4.621967258660727,2.5672971030260467,2,88.03682718245119,99.09910205435835,0
-3.0508717167793162,3066722.2364546396,1,5.1814933457046655,2.427208299576206,1.808339427146369,2.7678464220555394,-162968.2090364326,-1.5146382884201344,-0.49209964306811105,3,35.116911493402625,95.40609866979516,0
0.7922573002910005,-538182.8096191685,20,0.9732208384405189,1.0540296737992174,1.8999066608010553,-0.04762250201045437,-721960.3763493754,-1.1818178123141174,0.3919615597648871,4,5.504054769905076,90.31444925766752,0
-1.7989203790506516,1085123.2372575596,25,-3.8575223522931066,-1.8728694868899733,0.1995597536419439,-0.9919878801197901,-999966.1455845044,-0.06653327596199432,2.597876310464267,1,19.955045122729555,37.69535279572881,2
0.2589709972680052,6129313.967709416,28,-7.59552288722074,-2.705426208482503,1.6037833789493012,-0.16397533386055696,1364448.9509038557,2.1312083699359374,2.2714601387116633,2,55.27535287887264,88.47826003510511,0
-1.4758386473585037,-1941660.4980115357,-23,-1.6314209760862257,-5.067005368852322,-3.4027012278276625,-0.9556654816915535,-1051565.4708195329,-2.9562778268795338,3.0695873941508687,0,17.354208060685707,78.00344583706405,1
1.2165422496114227,438327.86468001537,9,1.1383644052255224,1.8339156878777652,-0.5688314450216431,1.9902411526237467,1896156.268265805,-1.1862642052822376,-1.0241749191846363,4,84.85671825429284,84.22543671976575,0
2.2045524360002524,1940133.8320088878,-21,3.799963123033336,-2.151248329469583,0.8185919632900527,-0.8691722418264825,3505955.98591545,-3.1042811419628458,-0.4970753353923656,2,37.11089272685013,,1
-0.36032822357489014,2591732.794251288,20,-3.0521512868576055,0.6988150463992446,-0.8950188197508155,2.7585475914334676,929668.307574741,0.7366153988552773,-0.3174360998834447,2,33.55202443013221,41.17613914946341,0
-3.164497154210465,3198727.608595469,18,-4.870816195064415,1.5956390534824538,-2.5027651621250326,4.45396153217715,-67172.86033067982,0.014430957348540607,3.733821485850438,0,99.97787645406213,,0
-1.1866135136483154,1811378.9195399655,16,2.3072835891521284,1.118510364019393,0.519513158738832,2.77447317574274,487645.5525672734,-2.274551285523904,-1.0525656113940158,3,74.73255092290894,31.007467218326553,0
-2.3257071462984773,666682.3937577186,15,-4.674867366859381,0.4824361542849138,-2.5295097458633227,2.164245924919139,-1015428.0312106576,1.2432635425272447,2.165231032095185,0,63.162556476577436,37.05075334533399,0
2.1971217001732444,-4354037.083129344,2,-0.07905226706277241,0.5309268015699444,0.7484908844691621,,-3061576.9945067917,0.4072043361892974,0.4982028164032817,4,49.80423814512914,86.09749139935715,1
-0.015885651624651942,-968143.3070005127,17,3.041529865062661,1.3469750681256356,0.37477366473225737,1.1111312090896543,-102178.24633411755,-0.33124486591296065,-4.110059718849929,2,27.26335865365276,84.37639969635445,0
-2.8524169473868044,-1322028.0309632663,1,-3.5343827857363026,2.30824597905083,-4.7550658568883195,4.366065053658563,-1847211.2010629505,1.1339119378718001,1.9308745637177602,0,43.350811861180546,93.82743280358636,0
0.8560530277954592,-1833986.0833703838,13,0.21153881975796596,1.019146574925974,-0.36127285340340687,,-584641.4255084606,-2.2809216729094954,1.1838430366199733,4,64.20638860586803,44.39340221942363,0
-0.017690356407234376,2439883.0976863536,4,-0.07474491919913706,-2.485036051721297,-1.4832185249259418,0.5420098693974225,3381295.3136090618,-2.745005332545553,-0.30835754184621966,0,32.14304582617357,60.9407476606644,1
-2.04346356146779,-788230.5455961864,5,2.360939496487487,4.178836543355375,-3.1873729611172625,3.625854832601531,1405440.3369912284,-1.723933300065596,0.49160382025321403,0,65.61108525707513,74.79620032145885,0
-1.4757767230938204,-2545419.8733096314,18,2.2281796299262573,0.0551653039081369,0.301289350145694,-0.3096892127157409,-2507619.9786031144,0.8774327640398794,-4.179972438241679,0,81.55336405788094,38.11765879734949,0
-0.33621272900535804,-849437.6820310517,-7,2.2215333055509245,3.6133839361281175,-2.522394714777475,2.5740801717832746,1813245.4379658797,-1.9235983316271812,1.9866614794675708,4,72.40502132901105,64.49263178034494,0
-0.7164152228495542,-4704143.53749443,0,0.4537392050522908,0.6787589318850975,-2.788065602744906,-0.23199592001753655,-1640775.7593319144,-0.24042056649940136,0.008783382069865842,0,49.62321531168429,33.06824265518773,0
-3.6815853493398714,665942.8917872829,21,3.2813231084610823,1.6185369997649448,-0.9870108313386949,,183529.95264175686,-1.35162234399651,-2.6198226754307363,4,55.64937321354007,50.127784121348,0
4.443770085889097,5221029.996398734,16,-4.949826106334802,-1.2264553032720875,3.4522566162049393,2.257127758657897,375754.3425935512,3.299710299140823,-2.8344588052625235,1,28.713857147264154,33.14632186155077,2
0.7906383180982957,3519153.3497072794,3,3.417013023070643,2.2555180415574254,2.189371432817145,3.7487372033176323,1425617.1420091665,-3.2861600977186805,0.8124559813138859,1,88.83930889232067,47.278989485019004,0
-0.5158226530871807,-431824.6760115958,13,-2.4844465258597697,0.8734645654263815,-1.8152560542897196,0.6377745964225606,154891.0590972664,1.8638460602753617,-0.4934899632911054,4,86.95133423557418,44.425162278937165,0
-1.8258280760772925,-1956299.0112051808,28,4.6930853408512325,0.8199144989086474,-0.1613358382352701,-0.5389034317630057,951124.6933694218,-4.4479811108661025,-0.8182681136334755,2,90.7830108250359,83.77274752611561,0
-1.3047324166595862,2173819.6155626946,-2,2.5481148880599926,1.3538928677041167,2.8354022656252567,2.7883241651727224,-2699231.751405448,-0.3482381502543911,0.1970233681166189,4,7.855318725159133,77.94733019461398,0
1.6668671406079745,-3893248.6147349547,-33,5.668482640689555,-1.1216286129477673,1.8872523127977252,,-3016676.1537215486,-1.7851833351799165,-0.4794020441282232,0,8.510826509493196,60.32389337527497,1
-1.2298663842004895,1464619.067466531,-1,-2.4311245781897854,0.03400299098462112,-2.3105155044366064,2.98197083789779,84024.00529198172,-0.10845313161606884,1.3010885931121905,2,1.0111790736451187,58.99648737457184,0
-0.13427039490556403,-1425463.8997285126,-10,4.053110116498977,0.42900621394631067,-1.2780085249071553,0.23111461416529722,1443641.7358504534,-3.18166862468254,0.23805163325408896,4,91.37575808287134,,0
2.124037265390454,-3700062.3547265143,-3,-0.12670507520878216,2.3879422090982767,-2.4675367638046133,0.3814837271915844,869325.9702002131,-1.2521682049632963,2.3050311334407123,1,86.28692883782838,55.97838271550107,2
-1.3164488254257707,1927680.4839135583,31,-3.7018020545793062,-0.4244454495944787,3.0632807921793543,1.1904922697493525,-4424501.889196935,3.3389622624103485,-1.248412983424871,4,11.390509281524874,38.735371938446434,2
-0.09738690317076237,733465.8705795598,12,1.1609081799726286,0.5619377889286318,-0.2928729316256814,,1503146.7059436073,-2.38731438090848,0.36470674217887245,2,64.17303353953655,87.51204803226231,0
-1.3263719049308451,5595819.576910321,23,-3.5267862559824836,1.9060733346745464,-1.069925965332468,3.861104663244707,2882352.010813384,1.4799506260079562,0.05160597353288299,3,99.93489285332305,,0
0.3771728824326239,1278087.960687149,-6,0.4236488469703521,-0.9156842886783472,3.3182765880561704,1.1078898438078875,-3694549.782477676,1.0320764329663827,-0.47818660075454955,1,87.20040877433911,78.99286179751515,1
-3.1878544495039662,771025.5540257263,14,2.671139247148685,2.1858811641928666,-0.6583343191997615,2.814637275535917,-395839.75940966234,-1.2030498625140438,-0.963663636516665,2,45.193376245494285,,0
-0.856544558433395,840.1673865405523,6,1.1985182799411016,2.9211156416097186,-1.964580086523205,,1408799.9406742193,-1.5389223198792292,0.8996600371788999,0,4.42025541033585,,0
0.03709012776947129,644799.6876252309,24,-0.5631332617844156,-0.6117127329883683,1.1344507979110268,-2.140935111596337,1315533.7592562973,-0.9696334366671574,1.1455804327363712,2,48.33560714676967,32.40539123347616,0
-0.10682053102498001,6447886.738196837,13,1.4665354447741306,0.7612307990592391,-0.27607897775638157,2.867965420501085,5978228.707376926,-0.8985554032125151,-3.1516062434570746,4,88.50000552185358,43.52730452719766,1
-1.3227544312570685,-3791371.189695945,3,4.545061147357938,1.4688761315602394,2.542516328325073,-2.8213280913563747,-3263612.9567719176,-1.9005835661883541,2.9928348615543516,2,47.28200028585311,95.30323455104477,1
-0.8394497482702672,-20055893.31478997,33,-1.2521455791507714,-1.8286974680300436,-0.5886641620323168,,99827.22599736426,-2.063124404662249,4.335427761174552,3,23.51409680257701,,2
2.896535690621467,1586097.0307395793,-1,-0.28687678129266736,-2.4238602372989484,1.148777061737582,1.817222050640881,438698.07447031885,-3.077225268793345,0.017102092760503673,1,88.71807050471998,54.171469108085994,1
-2.4007905203357316,130845.65210485844,22,1.195818405272881,1.8436536227895024,0.7156789713576358,,-1522061.3928446171,0.10937761451103101,-0.5983995280757175,2,39.243860594164005,38.92363005879809,0
0.05913208481908794,-2118686.5285232714,-3,4.220179083861627,1.437678059877724,2.08336255321844,-0.8104467349796411,-1967156.0770982334,-1.1866271301132891,0.551364393985647,1,8.110209236892041,89.97090086709477,1
-0.6815892091252287,456486.46123721055,-3,0.9351049001771468,2.2292254410906853,-1.999602107826158,,1441424.3796022898,-1.6476798370025565,1.7825457460501184,0,39.86508663402778,,0
-0.5017557877043314,917995.3443066142,11,-0.9302273434203472,-0.7030066279823197,-0.41461339426037547,-0.15017471339011457,900452.8896027317,-0.3963377608514054,0.2579013213536542,0,0.6883407973610756,37.32601454728425,0
-1.781411790925493,4008925.8279864592,21,-3.714682669109881,0.5768435071464983,-0.5934521377148688,1.6063217404076426,1679133.153505728,0.2386966144402498,2.781583872956424,0,10.347442402731687,75.68138357210407,0
-1.8275590462265572,-638839.3146853555,-6,0.6254973450659125,1.9475383961405601,-1.4154870703090614,,183423.94085234194,1.3673296182504626,1.4543627488603224,3,51.13222492056455,53.89843394083683,2
